medium location target_lum D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 G1 G2 G3 G4 f2_refl f3_refl e3_refl start_int start_lum n_changes match_int match_lum
plain f3 0.171 0.32156863 0.09803922 0.16470588 0.03137255 0.70980392 0.02745098 0.47058824 0.05882353 0.09803922 0.34509804 0.05882353 0.64313725 0.33333333 0.05490196 0.01960784 0.03137255 1.023 0.171 1.369 0.3549710933 177.265287526 13 0.0649710933 32.4452321688
plain e3 0.305 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.7365089833 367.797488728 13 0.0865089833 43.2008129278
plain f2 1.369 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.792408613 395.712617908 5 0.542408613 270.8677426
plain f3 0.73 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.9886542014 493.713641981 14 0.2886542014 144.147991119
plain e3 0.305 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.8149655247 406.977077261 14 0.1149655247 57.4114263992
plain f2 1.369 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.0270884065 13.5273949029 14 0.5 249.689750616
plain f3 0.73 0.43137255 0.02745098 0.4627451 0.05882353 0.15686275 0.45490196 0.10196078 0.25882353 0.57254902 0.45882353 0.25490196 0.02352941 0.09803922 0.24705882 0.78431373 0.0627451 1.369 0.73 0.305 0.490011669 244.701782852 7 0.240011669 119.856907545
plain e3 1.023 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.5682390435 283.76693012 5 0.4182390435 208.860004935
plain f2 1.768 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.074950651 37.4288187031 12 0.674950651 337.056519442
plain f3 0.73 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.0693532436 34.6335881915 11 0.3193532436 159.478463499
plain e3 1.023 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.8477967382 423.372312274 12 0.4477967382 223.620511781
plain f2 1.768 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.1109582795 55.4102902827 11 0.6609582795 330.06901596
plain f3 0.73 0.05098039 0.01960784 0.24705882 0.35686275 0.01960784 0.45490196 0.35294118 0.01960784 0.32941176 0.59607843 0.25490196 0.10980392 0.72941176 0.60392157 0.17254902 0.18039216 1.768 0.73 1.023 0.8696067698 434.263794957 11 0.3196067698 159.605069279
plain e3 0.092 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.0840901452 41.9928947898 7 0.03 14.9813850369
plain f2 2.22 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.0709355684 35.4237687563 16 0.8709355684 434.927369741
plain f3 0.065 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.2785377374 139.096036354 12 0.025 12.4844875308
plain e3 0.092 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.8655938808 432.259840446 19 0.0255938808 12.781059412
plain f2 2.22 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.3064429781 153.031341553 9 0.7564429781 377.752117107
plain f3 0.065 0.43137255 0.23529412 0.16470588 0.78039216 0.43921569 0.16078431 0.03137255 0.63137255 0.44313725 0.74901961 0.01960784 0.02352941 0.23921569 0.60392157 0.10588235 0.18039216 2.22 0.065 0.092 0.2863405736 142.992612808 9 0.01 4.9937950123
plain e3 0.171 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.7293912494 364.243038346 22 0.0693912494 34.6525675336
plain f2 2.22 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.9392542091 469.04429848 2 0.8392542091 419.106348357
plain f3 0.305 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.0093644822 4.676430444 9 0.125 62.4224376539
plain e3 0.171 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.7194410962 359.27413581 13 0.0694410962 34.6774600093
plain f2 2.22 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.9844860698 491.632162518 0 0.9844860698 491.632162518
plain f3 0.305 0.55686275 0.01960784 0.4627451 0.05882353 0.05490196 0.09803922 0.05882353 0.49019608 0.09803922 0.74901961 0.10588235 0.37254902 0.01960784 0.01960784 0.03137255 0.03137255 2.22 0.305 0.171 0.4258087698 212.64017106 6 0.1258087698 62.8263206906
shadow e3 0.49 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.4802475035 239.825758774 5 0.2302475035 114.980883467
shadow f2 0.065 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.4476688627 223.556653354 18 0.02 9.9875900246
shadow f3 0.305 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.7603621149 379.709253683 13 0.1103621149 55.112577883
shadow e3 0.49 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.7567547993 377.90783423 10 0.2567547993 128.218083614
shadow f2 0.065 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.9411608607 469.996441181 19 0 0
shadow f3 0.305 0.01176471 0.01176471 0.10196078 0.03137255 0.03137255 0.00784314 0.04705882 0.04705882 0.01568627 0.00392157 0.02745098 0.07058824 0.1372549 0.17647059 0.21960784 0.21960784 0.065 0.305 0.49 0.799322973 399.165507564 13 0.149322973 74.5688317633
shadow e3 0.171 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.8699575578 434.438971304 25 0.0449575578 22.4508827884
shadow f2 0.065 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.7543141138 376.689005931 15 0.0043141138 2.1543800075
shadow f3 0.49 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.0561434293 28.0368776965 9 0.1711434293 85.4655203381
shadow e3 0.171 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.6170771569 308.15568282 11 0.0670771569 33.4969571427
shadow f2 0.065 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.5312788476 265.309765944 14 0.005 2.4968975062
shadow f3 0.49 0.19215686 0.01960784 0.47058824 0.47843137 0.08235294 0.00392157 0.01568627 0.10196078 0.18431373 0.00392157 0.04705882 0.21960784 0.06666667 0.07058824 0.07058824 0.07058824 0.065 0.49 0.171 0.8724894967 435.703369677 14 0.1724894967 86.1377188153
shadow e3 0.305 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.2061213907 102.932797298 8 0.0761213907 38.0134621381
shadow f2 0.092 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.7713983617 385.220529135 16 0 0
shadow f3 1.768 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.7927908717 395.903510101 4 0.5927908717 296.027609855
shadow e3 0.305 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.7539173829 376.49088662 21 0.1039173829 51.8942108198
shadow f2 0.092 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.9926164432 495.692304338 21 0.05 24.9689750616
shadow f3 1.768 0.06666667 0.01960784 0.29019608 0.78039216 0.08235294 0.17647059 0.02745098 0.00784314 0.18431373 0.00784314 0.17647059 0.10196078 0.03921569 0.13333333 0.02745098 0.02745098 0.092 1.768 0.305 0.9539298389 476.373007153 7 0.6039298389 301.590181722
shadow e3 1.369 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.772147672 385.594719322 25 0.352147672 175.855328805
shadow f2 0.092 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.9299621274 464.404023358 18 0.0299621274 14.9624722495
shadow f3 1.768 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.8126447304 405.818120149 5 0.5626447304 280.973244841
shadow e3 1.369 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.0948512115 47.3667506748 9 0.4448512115 222.149576106
shadow f2 0.092 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.95331739 476.067162721 26 0.02331739 11.6442265754
shadow f3 1.768 0.19215686 0.09803922 0.15294118 0.10588235 0.11372549 0.00392157 0.13333333 0.10196078 0.05098039 0.00784314 0.17647059 0.01568627 0.23921569 0.02745098 0.00392157 0.13333333 0.092 1.768 1.369 0.583822307 291.548892466 1 0.533822307 266.579917404
shadow e3 0.49 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.3573664934 178.461501211 3 0.2073664934 103.554576026
shadow f2 0.092 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.3047451271 152.183469592 17 0.025 12.4844875308
shadow f3 2.22 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.0246762628 12.3228198013 12 0.5246762628 262.012570417
shadow e3 0.49 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.3125822269 156.097156546 2 0.2125822269 106.159206423
shadow f2 0.092 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.4240261033 211.749943963 8 0.0240261033 11.9981434702
shadow f3 2.22 0.01176471 0.0627451 0.01568627 0.01960784 0.01568627 0.01568627 0.04705882 0.00392157 0.00784314 0.00784314 0.21960784 0.13333333 0.18431373 0.10196078 0.10196078 0.07058824 0.092 2.22 0.49 0.7159196831 357.515614249 4 0.5159196831 257.639714002
shadow e3 0.73 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.7232293936 361.165933872 10 0.2232293936 111.476183256
shadow f2 0.171 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.0634561526 31.688701828 6 0.0384561526 19.2042142973
shadow f3 0.305 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.4057632496 202.629849178 6 0.1057632496 52.815998809
shadow e3 0.73 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.6287686927 313.994196131 11 0.0787686927 39.3354704535
shadow f2 0.171 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.0089148006 4.4518686932 4 0.05 24.9689750616
shadow f3 0.305 0.02352941 0.29803922 0.37254902 0.35686275 0.25098039 0.07058824 0.07058824 0.00392157 0.14117647 0.01568627 0.02745098 0.01568627 0.1372549 0.00784314 0.02745098 0.21960784 0.171 0.305 0.73 0.0222795648 11.125957939 5 0.1 49.9379501231
shadow e3 1.369 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.1673482698 83.5702955083 10 0.4673482698 233.384145878
shadow f2 0.171 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.7491301473 374.100239316 18 0.0741301473 37.0190759846
shadow f3 0.73 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.5827637224 291.02025705 21 0.2827637224 141.20640668
shadow e3 1.369 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.7181081013 358.60846547 6 0.4181081013 208.7946151
shadow f2 0.171 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.9517235468 475.271230093 18 0.0517235468 25.8296789851
shadow f3 0.73 0.30980392 0.1372549 0.01176471 0.78039216 0.15294118 0.10196078 0.13333333 0.01568627 0.18431373 0.01568627 0.07058824 0.00392157 0.00784314 0.04705882 0.01568627 0.13333333 0.171 0.73 1.369 0.8516792037 425.311135936 12 0.2516792037 125.683435197
shadow e3 0.73 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.1096974636 54.7806646489 5 0.2596974636 129.687589834
shadow f2 0.171 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.8806139602 439.760560203 19 0.0306139602 15.2879841566
shadow f3 1.023 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.5564323172 277.870893041 2 0.4564323172 227.932942918
shadow e3 0.73 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.3764647027 187.998755463 2 0.2764647027 138.06080534
shadow f2 0.171 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.2135675657 106.651264426 10 0.0385675657 19.2598517103
shadow f3 1.023 0.03921569 0.01176471 0.21568627 0.05882353 0.11372549 0.07058824 0.07058824 0.13333333 0.23137255 0.01568627 0.10196078 0.01568627 0.01960784 0.00392157 0.07058824 0.01568627 0.171 1.023 0.73 0.6667710616 332.971800163 5 0.4167710616 208.126924856
shadow e3 2.22 0.00784314 0.03921569 0.01568627 0.47843137 0.08235294 0.17647059 0.21960784 0.13333333 0.14117647 0.02745098 0.13333333 0.10196078 0.30196078 0.00392157 0.07058824 0.21960784 0.305 1.369 2.22 0.01378187 6.8823833759 9 0.46378187 231.60315893
shadow f2 0.305 0.00784314 0.03921569 0.01568627 0.47843137 0.08235294 0.17647059 0.21960784 0.13333333 0.14117647 0.02745098 0.13333333 0.10196078 0.30196078 0.00392157 0.07058824 0.21960784 0.305 1.369 2.22 0.2466396329 123.166776873 3 0.0966396329 48.2598516887
shadow f3 1.369 0.00784314 0.03921569 0.01568627 0.47843137 0.08235294 0.17647059 0.21960784 0.13333333 0.14117647 0.02745098 0.13333333 0.10196078 0.30196078 0.00392157 0.07058824 0.21960784 0.305 1.369 2.22 0.8691738848 434.047621071 12 0.3691738848 184.357870455
